timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-09-21T12:43:46,codecarbon,31707da4-03db-46d0-aecc-17213b75e078,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,29.298725003842264,0.000998343430275,3.407463738248536e-05,37.0031686282,273.2779396042577,70.0,0.0002907822327421,0.0021779364645695,0.0005499964324214,0.0030187151297331,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0
2025-09-21T12:44:29,codecarbon,2cbf72a1-b93c-4e1c-acca-c96b067936f2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,29.235861960798506,0.0009966546149871,3.4090139580065354e-05,37.0058662834,273.42248141945845,70.0,0.0002901490752893,0.0021746572952778,0.0005488022476124,0.0030136086181796,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0
2025-09-21T12:45:11,codecarbon,a50c6043-13cf-4dd4-95f5-a7cf31818b4a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,28.327225658111274,0.0009769257944714,3.44871681491946e-05,37.01620965507143,269.3980710864155,70.0,0.0002808297219854,0.0021419631024528,0.0005311612829022,0.0029539541073405,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0
2025-09-21T12:45:53,codecarbon,94066eb2-80c8-475f-bfd0-aff2208d3b2a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,28.55880711087957,0.0009823109103498,3.439607636747496e-05,37.00235840114287,273.10758951779513,70.0,0.0002831641907554,0.002151413943352,0.0005356590781089,0.0029702372122164,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0
2025-09-21T12:46:35,codecarbon,f7d502af-1797-49d2-a393-3ce78248dbeb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,28.77850982127711,0.0009884682326064,3.434744323959353e-05,37.002156175,271.75793567872483,70.0,0.0002854251200402,0.0021634889530162,0.0005399411831025,0.002988855256159,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0
2025-09-21T12:47:18,codecarbon,754ff6da-10b6-424b-85a0-5f447847038d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,28.454602152109143,0.000978944714696,3.440373931299166e-05,37.01635527121429,278.1330189648335,70.0,0.0002822701922965,0.002144151437541,0.0005336371353219,0.0029600587651596,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0
2025-09-21T12:48:01,codecarbon,89725500-3430-4d54-b7ba-9fe00234877e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,28.45429469132796,0.0009824012834187,3.452558898668295e-05,37.00235675992857,275.4512513446725,70.0,0.0002820969554213,0.0021547886682711,0.000533624851754,0.0029705104754465,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0
2025-09-21T12:48:42,codecarbon,0ec2aada-454f-405a-8d8a-5e76d6d70d83,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,27.71989310113713,0.0009656791896223,3.483704594743773e-05,37.01154080661539,284.59821457608234,70.0,0.0002745483452704,0.002126145867578,0.0005192532639213,0.0029199474767698,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0
2025-09-21T12:49:25,codecarbon,e08603ef-ff0e-4197-a230-bf583fafc255,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,28.04708878789097,0.0009683813436866,3.452698249754768e-05,37.00220424592857,275.0366344093105,70.0,0.0002776861829874,0.0021251328112228,0.0005252990510327,0.002928118045243,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0
2025-09-21T12:50:07,codecarbon,bc3313f4-72b8-4275-a873-00debe52cf88,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,28.7200676407665,0.0009854185121642,3.4311148723252555e-05,37.01797412692857,272.8715893832533,70.0,0.0002849070122778,0.0021559172802838,0.0005388094502772,0.0029796337428389,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0
2025-09-21T12:50:49,codecarbon,ab201fb4-b31e-44a3-becc-2ab0ec16278a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,27.95029357867316,0.0009673438318977,3.46094336782164e-05,37.00222664292308,287.5386220606933,70.0,0.0002769434328181,0.0021242094771452,0.0005238279858384,0.0029249808958017,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0
2025-09-21T12:51:33,codecarbon,e480e760-6a07-4e4a-961a-37504378a59c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,28.52673463383689,0.0009817414694564,3.4414786061491105e-05,37.00237897578571,275.1566541097154,70.0,0.0002828262828512,0.0021506700538651,0.0005350190433246,0.002968515380041,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0
2025-09-21T12:52:15,codecarbon,8f0a43fd-65b8-40e5-ace5-c084d1100575,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,29.00257531972602,0.0009894092215528,3.411452985279864e-05,37.00943762435714,276.262834713158,70.0,0.0002877639317516,0.0021596458943804,0.0005442907210193,0.0029917005471514,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0
2025-09-21T12:52:57,codecarbon,e2c67c07-fff0-40f5-9f8b-b2877fbe12b6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,27.36660523712635,0.0009558810193765,3.4928739282568345e-05,37.00251763369232,279.03257191248895,70.0,0.0002709042274177,0.0021069505744506,0.0005124657110052,0.0028903205128736,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0
2025-09-21T12:53:39,codecarbon,a2c3d3c8-0811-4e83-b992-0bef70176968,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,27.8656844641082,0.0009684696124869,3.475491921737575e-05,37.01345906592308,283.2207501014581,70.0,0.000276042974609,0.002130255870874,0.0005220861002621,0.0029283849457452,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0
2025-09-21T12:54:21,codecarbon,fcb1fea5-ab8f-4746-b155-2aff9995eb1e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,28.53070806991309,0.0009771721411809,3.42498384122262e-05,37.013606237285714,279.81303139088965,70.0,0.000283036784383,0.0021365486536808,0.0005351135537688,0.0029546989918326,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0
2025-09-21T12:55:02,codecarbon,c1b5254e-d275-4619-a8d9-994c711884ae,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,27.940506661310792,0.0009674196312416254,3.462426945110523e-05,37.015213745384614,280.89456212760075,70.0,0.00027685047735830364,0.0021247778109341198,0.0005235818038151289,0.002925210092107552,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0
